name,age,gender,Name Rank,Extraversion,Agreeableness,Conscientiousness,Emotional Stability,Openness to Experience,Run Number,Time Step,Response,slight_cough,cough_and_fever,Daily New Cases Day 4
Stephanie,52,0,0.987,1,0,0,1,1,1,20,0,0,0,0.006
Cory,42,1,0.724,1,0,1,1,1,1,20,0,0,0,0.006
Ruby,35,0,0.74,1,1,0,1,0,1,20,0,0,0,0.006
Kim,40,0,0.966,1,1,1,0,0,1,20,1,0,0,0.006
Christa,35,0,0.242,0,0,1,0,1,1,20,0,0,0,0.006
Nabil,42,1,0.052,0,0,1,0,1,1,20,0,0,0,0.006
Mina,62,1,0.545,0,0,0,0,1,1,20,1,0,0,0.006
Ant,28,1,0.108,1,0,0,0,1,1,20,0,0,0,0.006
Scott,54,1,0.958,1,0,1,0,1,1,20,0,0,0,0.006
Cedric,34,1,0.403,1,1,0,1,1,1,20,0,0,0,0.006
Claire,53,0,0.736,1,1,0,1,0,1,20,0,0,0,0.006
Lily,28,0,0.804,0,0,0,0,1,1,20,0,0,0,0.006
Wes,22,1,0.517,0,1,1,1,1,1,20,0,0,0,0.006
Nichole,54,0,0.477,1,0,1,1,0,1,20,1,0,0,0.006
Hazel,62,0,0.278,1,1,0,1,1,1,20,1,1,0,0.006
Fabian,54,1,0.693,0,1,1,1,0,1,20,1,0,0,0.006
Roger,41,1,0.843,1,1,0,1,0,1,20,0,0,0,0.006
Elisabeth,63,0,0.313,1,1,0,0,0,1,20,0,0,0,0.006
Mackenzie,34,0,0.497,0,1,1,0,0,1,20,0,0,0,0.006
Stefanie,61,0,0.398,1,0,1,0,0,1,20,1,0,0,0.006
Brayden,35,1,0.04,1,1,0,1,1,1,20,1,1,0,0.006
Bertha,26,0,0.698,1,0,1,0,1,1,20,0,0,0,0.006
Hans,26,1,0.244,1,0,0,1,1,1,20,0,0,0,0.006
Liam,32,1,0.511,1,0,0,0,1,1,20,0,0,0,0.006
Selvin,49,1,0.266,1,1,0,1,0,1,20,0,0,0,0.006
Frankie,38,1,0.644,0,1,1,1,0,1,20,0,0,0,0.006
Moe,58,1,0.565,0,0,1,1,1,1,20,0,0,0,0.006
Crystal,35,0,0.922,1,0,1,1,1,1,20,0,0,0,0.006
Luciana,54,0,0.002,1,1,0,0,1,1,20,0,0,0,0.006
Jean,52,1,0.854,1,1,0,1,1,1,20,1,0,1,0.006
Glenda,64,0,0.629,1,1,1,1,0,1,20,0,0,0,0.006
Perry,39,1,0.42,1,1,1,1,0,1,20,0,0,0,0.006
Caleb,45,1,0.745,1,0,0,0,0,1,20,1,0,0,0.006
Nick,46,1,0.957,0,1,1,0,1,1,20,0,0,0,0.006
Jodi,20,0,0.589,0,1,1,1,1,1,20,0,0,0,0.006
Hilda,51,0,0.719,1,0,0,0,0,1,20,0,0,0,0.006
Destiny,54,0,0.69,0,0,1,1,1,1,20,1,0,0,0.006
Fredy,48,1,0.656,1,0,1,1,1,1,20,0,0,0,0.006
Varun,58,1,0.051,0,1,1,0,0,1,20,1,0,0,0.006
Angie,30,0,0.909,0,0,0,1,1,1,20,0,0,0,0.006
Guillermo,48,1,0.807,1,1,1,1,0,1,20,0,0,0,0.006
Alberto,49,1,0.899,0,1,0,0,1,1,20,1,0,0,0.006
Teresita,28,0,0.105,1,0,0,1,0,1,20,0,0,0,0.006
Beverly,34,0,0.731,1,1,0,1,0,1,20,0,0,0,0.006
Lulu,35,0,0.499,0,0,1,0,0,1,20,1,0,0,0.006
Remy,62,1,0.021,1,0,1,1,1,1,20,0,0,0,0.006
Griffin,46,1,0.038,1,1,1,0,1,1,20,0,0,0,0.006
Tito,37,1,0.582,0,1,1,1,0,1,20,0,0,0,0.006
Nik,20,1,0.076,1,1,1,1,0,1,20,0,0,0,0.006
Alejandra,27,0,0.893,0,0,1,1,1,1,20,0,0,0,0.006
Loren,44,0,0.314,0,0,1,1,0,1,20,1,0,0,0.006
Gisela,45,0,0.281,0,1,0,0,0,1,20,0,0,0,0.006
Alexa,31,0,0.718,1,0,0,0,1,1,20,0,0,0,0.006
Luiz,41,1,0.302,1,1,0,1,1,1,20,0,0,0,0.006
Rina,63,0,0.121,1,0,0,0,0,1,20,0,0,0,0.006
Eugenio,51,1,0.326,0,0,0,0,0,1,20,0,0,0,0.006
Efren,25,1,0.468,0,1,0,0,1,1,20,0,0,0,0.006
Genesis,60,0,0.498,0,0,0,1,1,1,20,0,0,0,0.006
Leon,24,1,0.676,0,0,1,0,0,1,20,1,0,0,0.006
Juliet,25,0,0.277,1,1,0,0,1,1,20,0,0,0,0.006
Kat,52,0,0.606,1,1,1,1,1,1,20,0,0,0,0.006
Adalberto,41,1,0.181,0,1,1,1,1,1,20,1,1,0,0.006
Gillian,25,0,0.058,0,1,1,1,0,1,20,0,0,0,0.006
Lynette,57,0,0.32,0,0,0,1,0,1,20,1,0,0,0.006
Jalen,53,1,0.129,0,0,0,0,0,1,20,1,0,0,0.006
Kathy,23,0,0.958,0,1,0,0,1,1,20,0,0,0,0.006
Yvonne,32,0,0.776,0,0,0,1,1,1,20,0,0,0,0.006
Nigel,54,1,0.226,0,1,1,0,0,1,20,1,0,0,0.006
Nate,63,1,0.77,1,0,0,1,0,1,20,1,0,0,0.006
Idalia,41,0,0.086,1,0,1,0,1,1,20,0,0,0,0.006
Guillermina,56,0,0.085,1,1,0,1,0,1,20,0,0,0,0.006
Brad,19,1,0.839,1,1,1,0,1,1,20,0,0,0,0.006
Freddy,48,1,0.729,0,0,1,0,0,1,20,0,0,0,0.006
Dalia,20,0,0.457,1,0,0,1,1,1,20,0,0,0,0.006
Elva,21,0,0.304,0,0,1,0,0,1,20,0,0,0,0.006
Lety,37,0,0.505,1,1,1,1,0,1,20,0,0,0,0.006
Johnathan,29,1,0.497,1,1,0,0,0,1,20,0,0,0,0.006
Chad,25,1,0.824,0,0,1,0,1,1,20,0,0,0,0.006
William,25,1,0.972,0,1,1,0,0,1,20,0,0,0,0.006
Janeth,62,0,0.395,1,1,0,1,1,1,20,1,0,0,0.006
Renata,39,0,0.247,0,0,0,0,1,1,20,1,0,0,0.006
Junior,46,1,0.817,0,0,1,1,0,1,20,0,0,0,0.006
Lidia,57,0,0.691,1,1,0,1,1,1,20,0,0,0,0.006
Sebastian,22,1,0.777,0,0,1,1,0,1,20,0,0,0,0.006
Doug,29,1,0.81,0,0,0,1,1,1,20,0,0,0,0.006
Michele,28,1,0.804,0,1,0,0,1,1,20,0,0,0,0.006
Axel,41,1,0.513,1,1,1,1,1,1,20,0,0,0,0.006
Christopher,48,1,0.954,0,0,0,1,0,1,20,1,0,0,0.006
Mickey,36,1,0.485,1,0,1,1,1,1,20,0,0,0,0.006
Mariela,26,0,0.59,0,1,1,0,1,1,20,0,0,0,0.006
Lacey,42,0,0.333,1,0,0,0,0,1,20,1,0,0,0.006
Samuel,33,1,0.895,0,0,0,1,1,1,20,0,0,0,0.006
Jeremy,39,1,0.902,1,0,0,0,1,1,20,0,0,0,0.006
Mery,42,0,0.06,0,0,0,0,1,1,20,1,0,0,0.006
Violeta,30,0,0.251,1,0,1,1,0,1,20,0,0,0,0.006
Cathy,28,0,0.858,0,0,1,0,1,1,20,1,0,0,0.006
Louise,50,0,0.547,1,1,0,1,0,1,20,0,0,0,0.006
Víctor,62,1,0.34,1,0,0,1,1,1,20,1,0,0,0.006
Nia,31,0,0.096,1,1,1,0,1,1,20,0,0,0,0.006
Isaiah,19,1,0.689,0,1,0,1,0,1,20,0,0,0,0.006
Margo,24,0,0.112,0,0,0,0,0,1,20,1,0,0,0.006
Tristan,60,1,0.594,1,1,0,0,1,1,20,0,0,0,0.006
Perez,42,1,0.223,0,0,0,1,0,1,20,1,0,0,0.006
Kellie,38,0,0.396,1,1,1,1,0,1,20,0,0,0,0.006
Letty,48,0,0.462,1,1,0,0,0,1,20,0,0,0,0.006
Azucena,35,0,0.234,0,1,1,1,1,1,20,0,0,0,0.006
Dick,50,1,0.366,1,1,0,0,1,1,20,0,0,0,0.006
Donnie,30,1,0.476,1,0,0,1,1,1,20,0,0,0,0.006
Dulce,57,0,0.642,0,0,0,0,1,1,20,1,0,0,0.006
Debi,47,0,0.139,1,1,0,0,1,1,20,0,0,0,0.006
Keri,27,0,0.215,1,0,0,0,0,1,20,0,0,0,0.006
Israel,20,1,0.797,1,0,1,0,0,1,20,1,0,0,0.006
Stacey,45,0,0.794,0,0,0,1,1,1,20,0,0,0,0.006
Leonor,56,0,0.377,0,1,1,0,1,1,20,1,0,0,0.006
Terrence,29,1,0.433,0,1,1,1,1,1,20,0,0,0,0.006
Belkis,39,0,0.042,0,0,0,0,0,1,20,1,0,0,0.006
Luis,61,1,0.994,1,1,0,1,1,1,20,0,0,0,0.006
Hailey,65,0,0.595,0,0,0,1,1,1,20,0,0,0,0.006
Geraldine,32,0,0.286,1,0,1,1,0,1,20,0,0,0,0.006
Denny,27,1,0.271,1,1,0,0,0,1,20,1,0,0,0.006
Hayley,62,0,0.399,1,1,1,0,0,1,20,0,0,0,0.006
Gus,34,1,0.438,1,1,0,0,0,1,20,1,0,0,0.006
José,55,1,0.809,1,0,0,0,1,1,20,0,0,0,0.006
Malcolm,25,1,0.395,0,0,1,1,0,1,20,0,0,0,0.006
Nicola,61,1,0.097,0,0,1,0,0,1,20,0,0,0,0.006
Van,19,1,0.342,0,1,1,0,0,1,20,0,0,0,0.006
Denis,64,1,0.598,1,1,1,1,0,1,20,1,0,0,0.006
Magdalena,57,0,0.551,0,1,0,0,0,1,20,1,0,0,0.006
Elsie,37,0,0.095,0,0,1,0,0,1,20,0,0,0,0.006
Lin,41,0,0.012,0,1,0,1,0,1,20,0,0,0,0.006
Marcelo,42,1,0.653,0,1,1,0,0,1,20,1,0,0,0.006
Kyla,39,0,0.03,0,1,0,1,1,1,20,0,0,0,0.006
Karin,35,0,0.387,1,0,1,1,0,1,20,0,0,0,0.006
Shawna,33,0,0.368,1,0,0,0,0,1,20,0,0,0,0.006
Cruz,32,1,0.649,0,1,1,0,1,1,20,0,0,0,0.006
Maria Elena,31,0,0.37,1,1,1,1,1,1,20,0,0,0,0.006
Jenny,56,0,0.935,1,1,0,0,0,1,20,0,0,0,0.006
Svetlana,62,0,0.162,1,0,1,0,1,1,20,0,0,0,0.006
Bo,43,1,0.447,1,0,1,0,0,1,20,1,0,0,0.006
Fausto,61,1,0.383,0,0,0,0,0,1,20,1,0,0,0.006
Dalton,57,1,0.507,1,1,0,1,0,1,20,0,0,0,0.006
Lesley,46,0,0.361,0,1,0,0,1,1,20,1,0,0,0.006
Jp,59,1,0.392,1,1,1,0,0,1,20,1,0,0,0.006
Leandro,22,1,0.288,1,0,0,1,1,1,20,0,0,0,0.006
Gee,27,1,0.121,1,0,1,1,0,1,20,0,0,0,0.006
Kathleen,62,0,0.826,0,1,0,1,1,1,20,0,0,0,0.006
Nubia,29,0,0.015,0,0,1,0,1,1,20,0,0,0,0.006
Theresa,29,0,0.83,0,0,1,1,0,1,20,0,0,0,0.006
Silvia,55,0,0.908,0,0,1,1,1,1,20,0,0,0,0.006
Jeanette,46,0,0.657,0,0,0,0,1,1,20,1,0,0,0.006
Marissa,19,0,0.733,1,1,1,0,1,1,20,0,0,0,0.006
Pierre,26,1,0.55,1,0,0,0,1,1,20,0,0,0,0.006
Issa,44,1,0.034,1,0,0,0,0,1,20,1,0,0,0.006
Cecil,55,1,0.136,0,1,1,1,0,1,20,0,0,0,0.006
Trina,41,0,0.369,0,0,0,0,1,1,20,0,0,0,0.006
Corina,27,0,0.202,1,1,1,1,0,1,20,0,0,0,0.006
Timothy,36,1,0.838,0,1,0,1,1,1,20,0,0,0,0.006
Rico,35,1,0.457,1,0,0,0,0,1,20,1,0,0,0.006
Efrain,30,1,0.702,0,0,0,0,1,1,20,0,0,0,0.006
Barry,45,1,0.703,1,0,0,1,1,1,20,0,0,0,0.006
Leslie,29,0,0.915,1,0,1,0,0,1,20,1,0,0,0.006
Dustin,65,1,0.766,0,1,1,1,1,1,20,0,0,0,0.006
Bethany,65,0,0.563,0,1,0,1,0,1,20,1,0,1,0.006
Pat,47,0,0.878,1,1,1,0,0,1,20,1,0,0,0.006
Jazmine,29,0,0.267,1,0,0,1,1,1,20,0,0,0,0.006
Kristin,20,0,0.801,1,1,1,0,1,1,20,0,0,0,0.006
Marcia,46,0,0.72,1,1,0,0,0,1,20,0,0,0,0.006
Grant,23,1,0.645,1,0,0,1,1,1,20,0,0,0,0.006
Jai,29,1,0.043,1,0,1,1,1,1,20,0,0,0,0.006
Salma,65,0,0.116,0,1,0,0,0,1,20,1,0,0,0.006
Melina,39,0,0.071,0,0,1,0,0,1,20,1,0,0,0.006
Dena,52,0,0.119,0,0,0,1,0,1,20,0,0,0,0.006
Zoe,45,0,0.545,1,0,1,0,1,1,20,0,0,0,0.006
Yung,20,1,0.214,0,1,1,1,1,1,20,0,0,0,0.006
Kylie,51,0,0.442,0,0,1,1,0,1,20,1,0,0,0.006
Bradley,57,1,0.662,0,0,0,1,0,1,20,1,0,0,0.006
Jacquelyn,21,0,0.082,0,1,1,1,1,1,20,1,0,0,0.006
Vivek,38,1,0.187,0,1,0,1,1,1,20,1,1,0,0.006
Jada,18,0,0.317,1,1,0,0,0,1,20,0,0,0,0.006
Colleen,60,0,0.726,1,1,0,0,1,1,20,0,0,0,0.006
May,54,0,0.473,0,1,1,0,0,1,20,0,0,0,0.006
Randi,27,0,0.216,0,0,1,0,0,1,20,0,0,0,0.006
Kiana,23,0,0.013,1,0,1,1,0,1,20,0,0,0,0.006
Julie,58,0,0.967,0,0,1,0,0,1,20,1,0,0,0.006
Katia,49,0,0.266,1,0,0,0,1,1,20,1,0,0,0.006
Lazaro,19,1,0.559,1,1,0,1,0,1,20,0,0,0,0.006
Vijay,26,1,0.436,0,1,1,1,0,1,20,0,0,0,0.006
Kiki,37,0,0.252,1,0,1,0,0,1,20,0,0,0,0.006
Vickie,19,0,0.534,1,1,0,1,1,1,20,0,0,0,0.006
Audrey,27,0,0.714,1,0,0,0,0,1,20,1,0,0,0.006
Ariana,43,0,0.614,1,1,1,1,0,1,20,0,0,0,0.006
Ubaldo,30,1,0.004,0,1,1,1,0,1,20,1,0,0,0.006
Josephine,41,0,0.506,0,1,1,0,1,1,20,0,0,0,0.006
Bryant,37,1,0.498,1,0,0,0,0,1,20,1,0,0,0.006
Jessie,27,0,0.769,0,1,0,0,1,1,20,0,0,0,0.006
Sergey,22,1,0.067,0,1,1,1,1,1,20,0,0,0,0.006
Ronnie,27,1,0.706,0,0,1,1,1,1,20,0,0,0,0.006
Reginald,29,1,0.537,0,0,0,0,0,1,20,1,0,0,0.006
Ethan,39,1,0.78,1,1,0,0,0,1,20,1,0,0,0.006
Robyn,49,0,0.53,1,0,0,1,0,1,20,1,0,0,0.006
Caroline,64,0,0.815,1,0,0,1,1,1,20,0,0,0,0.006
Martinez,49,1,0.345,0,0,1,1,1,1,20,1,0,0,0.006
Joaquin,37,1,0.621,1,0,1,0,1,1,20,0,0,0,0.006
Tim,51,1,0.941,0,1,1,0,0,1,20,1,0,0,0.006
Brennan,46,1,0.045,1,0,1,0,1,1,20,0,0,0,0.006
Kerri,18,0,0.226,0,1,1,1,1,1,20,0,0,0,0.006
Cristal,65,0,0.263,1,0,1,0,1,1,20,0,0,0,0.006
Solomon,52,1,0.33,1,1,0,0,1,1,20,0,0,0,0.006
Madeleine,38,0,0.016,0,0,0,1,1,1,20,1,0,0,0.006
Cam,20,1,0.325,1,1,0,0,1,1,20,0,0,0,0.006
Ross,45,1,0.629,0,1,1,1,1,1,20,0,0,0,0.006
Forrest,21,1,0.056,0,1,0,0,1,1,20,0,0,0,0.006
Jamal,63,1,0.599,1,0,0,0,0,1,20,0,0,0,0.006
Jc,57,1,0.584,0,1,0,0,0,1,20,0,0,0,0.006
Darnell,31,1,0.315,0,0,1,0,1,1,20,0,0,0,0.006
Imelda,49,0,0.47,1,1,1,1,1,1,20,0,0,0,0.006
Kaleb,64,1,0.332,0,1,0,0,0,1,20,1,0,0,0.006
Berenice,35,0,0.349,1,0,1,1,1,1,20,0,0,0,0.006
George,58,1,0.938,1,1,0,0,0,1,20,1,0,0,0.006
Elder,38,1,0.086,1,1,0,0,1,1,20,0,0,0,0.006
Mariah,63,0,0.628,0,1,0,0,0,1,20,1,0,0,0.006
Stuart,46,1,0.505,0,0,0,1,0,1,20,1,0,0,0.006
Mitchell,22,1,0.633,1,1,0,0,1,1,20,0,0,0,0.006
Alvin,24,1,0.588,1,0,0,0,0,1,20,1,0,0,0.006
Harley,23,1,0.255,0,0,1,0,1,1,20,0,0,0,0.006
Santa,54,0,0.12,0,1,1,1,1,1,20,0,0,0,0.006
Kai,65,1,0.385,1,1,1,0,1,1,20,0,0,0,0.006
Dawn,40,0,0.877,0,0,0,0,1,1,20,0,0,0,0.006
Garcia,42,1,0.367,0,1,0,1,1,1,20,0,0,0,0.006
Wendell,39,1,0.074,1,0,1,0,0,1,20,1,0,0,0.006
Jazmin,64,0,0.604,0,0,1,1,0,1,20,1,0,0,0.006
Devin,50,1,0.74,0,0,0,1,0,1,20,1,0,0,0.006
Judi,38,0,0.126,1,1,0,0,0,1,20,0,0,0,0.006
Sanchez,26,1,0.005,0,1,0,0,0,1,20,0,0,0,0.006
Ginger,32,0,0.417,1,1,1,1,1,1,20,0,0,0,0.006
Braden,53,1,0.07,0,1,0,0,1,1,20,0,0,0,0.006
Lenny,41,1,0.377,1,1,0,1,0,1,20,0,0,0,0.006
Syed,46,1,0.533,0,0,1,1,1,1,20,0,0,0,0.006
Valentin,19,1,0.512,1,1,0,0,0,1,20,0,0,0,0.006
Terrell,33,1,0.348,1,1,0,0,1,1,20,0,0,0,0.006
Sandeep,38,1,0.396,0,1,0,1,0,1,20,0,0,0,0.006
Mac,41,1,0.398,0,1,0,0,1,1,20,0,0,0,0.006
Emanuel,22,1,0.571,0,1,0,0,1,1,20,0,0,0,0.006
Darla,39,0,0.044,0,0,0,1,0,1,20,1,0,0,0.006
Alonso,28,1,0.578,1,0,0,1,1,1,20,0,0,0,0.006
Samira,62,0,0.077,1,1,0,1,1,1,20,0,0,0,0.006
Rena,36,0,0.064,0,1,0,0,0,1,20,0,0,0,0.006
Haydee,18,0,0.154,0,0,0,0,0,1,20,0,0,0,0.006
Lance,42,1,0.654,1,0,0,1,1,1,20,0,0,0,0.006
Tabitha,34,0,0.337,1,1,0,0,0,1,20,0,0,0,0.006
Janelle,29,0,0.426,0,1,1,0,1,1,20,1,1,0,0.006
Janice,32,0,0.81,0,0,1,1,0,1,20,0,0,0,0.006
Marjorie,36,0,0.42,1,0,1,1,0,1,20,1,0,0,0.006
Stewart,52,1,0.03,0,0,0,0,1,1,20,0,0,0,0.006
Flor,50,0,0.724,0,1,0,0,1,1,20,0,0,0,0.006
Teresa,49,0,0.955,0,1,0,0,1,1,20,0,0,0,0.006
Melanie,56,0,0.866,0,0,0,1,0,1,20,0,0,0,0.006
Nacho,43,1,0.235,0,1,1,0,0,1,20,0,0,0,0.006
Katrina,25,0,0.653,0,0,1,1,1,1,20,0,0,0,0.006
Hillary,55,0,0.275,1,0,1,1,0,1,20,0,0,0,0.006
Billy,30,1,0.828,1,0,0,0,0,1,20,1,0,0,0.006
Carlos,46,1,0.995,1,0,0,1,1,1,20,0,0,0,0.006
Deb,28,0,0.636,1,0,0,1,0,1,20,0,0,0,0.006
Sarita,31,0,0.009,0,1,0,1,0,1,20,0,0,0,0.006
Jacqueline,65,0,0.87,0,1,1,0,1,1,20,1,0,0,0.006
Jake,59,1,0.889,0,1,0,1,0,1,20,0,0,0,0.006
Heriberto,27,1,0.503,1,0,0,1,0,1,20,1,0,0,0.006
Damaris,39,0,0.433,0,0,1,1,0,1,20,0,0,0,0.006
Kate,61,0,0.879,0,1,0,0,0,1,20,1,0,0,0.006
Ana Maria,62,0,0.229,0,0,0,1,1,1,20,1,0,0,0.006
Alli,27,1,0.068,0,0,1,1,0,1,20,0,0,0,0.006
Tatyana,25,0,0.128,1,0,0,0,1,1,20,0,0,0,0.006
Duane,25,1,0.5,1,1,1,1,0,1,20,0,0,0,0.006
Igor,54,1,0.386,1,0,1,0,1,1,20,1,0,0,0.006
Flaco,29,1,0.152,0,1,1,0,1,1,20,0,0,0,0.006
Anton,37,1,0.283,1,0,0,1,1,1,20,0,0,0,0.006
Benjamin,19,1,0.851,0,1,1,1,1,1,20,0,0,0,0.006
Gloria,45,0,0.96,0,1,1,1,0,1,20,1,0,0,0.006
Marisol,24,0,0.812,1,0,1,0,1,1,20,0,0,0,0.006
Harrison,61,1,0.389,1,0,0,1,0,1,20,1,0,0,0.006
Priscilla,39,0,0.694,0,1,1,0,0,1,20,1,0,0,0.006
Dayana,58,0,0.306,0,1,1,0,1,1,20,1,0,0,0.006
Ángel,48,1,0.359,0,0,0,1,1,1,20,0,0,0,0.006
Laura,59,0,0.991,1,0,0,0,1,1,20,1,0,0,0.006
Marian,26,0,0.431,1,1,1,0,0,1,20,0,0,0,0.006
Barb,24,0,0.535,1,1,0,1,1,1,20,0,0,0,0.006
Carter,44,1,0.412,1,1,1,1,0,1,20,0,0,0,0.006
Vilma,31,0,0.548,1,0,1,0,0,1,20,0,0,0,0.006
Alexia,56,0,0.27,0,1,1,0,1,1,20,0,0,0,0.006
Gaby,63,0,0.735,1,0,0,0,1,1,20,0,0,0,0.006
Mirian,46,0,0.276,1,1,0,1,1,1,20,0,0,0,0.006
Cara,47,0,0.448,0,0,1,1,0,1,20,1,0,1,0.006
Jason,65,1,0.982,0,0,1,1,0,1,20,1,0,0,0.006
Travis,35,1,0.842,0,0,1,1,0,1,20,0,0,0,0.006
Miles,29,1,0.413,1,0,0,1,1,1,20,0,0,0,0.006
Daniel,48,1,0.991,0,1,0,1,0,1,20,0,0,0,0.006
Tiana,58,0,0.055,0,1,0,0,1,1,20,0,0,0,0.006
Faustino,20,1,0.106,0,1,0,1,0,1,20,0,0,0,0.006
John,28,1,0.997,1,0,1,1,0,1,20,0,0,0,0.006
Jojo,50,0,0.382,0,1,0,1,0,1,20,1,0,0,0.006
Salomon,23,1,0.132,0,1,0,1,0,1,20,0,0,0,0.006
Isabella,56,0,0.677,1,0,0,0,0,1,20,1,0,1,0.006
Cameron,62,1,0.787,1,0,1,1,1,1,20,0,0,0,0.006
Cj,33,1,0.639,1,0,0,0,0,1,20,0,0,0,0.006
Theodore,30,1,0.173,1,1,0,1,0,1,20,0,0,0,0.006
Ileana,62,0,0.186,1,1,1,0,1,1,20,0,0,0,0.006
Buddy,59,1,0.242,0,1,0,1,0,1,20,0,0,0,0.006
Mireya,27,0,0.452,1,1,0,1,0,1,20,0,0,0,0.006
Scotty,33,1,0.15,0,1,0,0,0,1,20,0,0,0,0.006
Mayra,50,0,0.869,1,0,0,0,0,1,20,1,0,0,0.006
Rae,63,0,0.081,1,1,0,1,1,1,20,1,0,1,0.006
Gregorio,34,1,0.558,1,0,0,1,0,1,20,0,0,0,0.006
Clayton,49,1,0.543,0,0,0,0,0,1,20,1,0,0,0.006
Rocky,57,1,0.455,1,0,1,1,0,1,20,0,0,0,0.006
Nestor,19,1,0.587,1,1,1,1,1,1,20,0,0,0,0.006
Skyler,62,1,0.388,1,0,0,1,1,1,20,1,0,0,0.006
Eliza,18,0,0.469,1,1,1,0,1,1,20,0,0,0,0.006
Emmanuel,28,1,0.773,1,0,0,1,0,1,20,0,0,0,0.006
Elijah,60,1,0.655,1,1,0,0,1,1,20,0,0,0,0.006
Shan,58,1,0.011,1,0,1,1,1,1,20,0,0,0,0.006
Beth,60,0,0.88,1,1,0,1,0,1,20,0,0,0,0.006
Sheldon,57,1,0.277,1,0,1,1,0,1,20,0,0,0,0.006
Simon,58,1,0.708,1,1,0,1,1,1,20,0,0,0,0.006
Ari,34,1,0.524,0,0,0,1,1,1,20,0,0,0,0.006
Allan,56,1,0.628,1,1,0,1,0,1,20,0,0,0,0.006
Tiffany,38,0,0.933,1,0,0,0,0,1,20,0,0,0,0.006
Chelsea,22,0,0.799,0,0,1,0,0,1,20,1,0,0,0.006
Juanito,55,1,0.241,0,0,0,0,0,1,20,0,0,0,0.006
Gavin,50,1,0.585,0,0,1,1,1,1,20,0,0,0,0.006
Valentina,51,0,0.522,1,0,0,0,1,1,20,0,0,0,0.006
Benito,52,1,0.554,0,1,0,0,0,1,20,0,0,0,0.006
Maria,27,0,1,0,0,0,0,0,1,20,1,0,0,0.006
Rusty,43,1,0.32,0,1,0,0,1,1,20,0,0,0,0.006
Ronda,37,0,0.051,0,1,1,0,1,1,20,0,0,0,0.006
Love,43,0,0.409,1,1,1,1,1,1,20,0,0,0,0.006
Dean,31,1,0.7,1,0,1,0,1,1,20,0,0,0,0.006
Kaylee,42,0,0.439,1,0,1,1,0,1,20,0,0,0,0.006
Margie,39,0,0.512,1,1,0,0,0,1,20,1,0,0,0.006
Dana,23,0,0.864,1,0,1,0,0,1,20,1,0,0,0.006
Jarrod,38,1,0.036,0,1,1,1,0,1,20,0,0,0,0.006
Anderson,47,1,0.408,0,0,0,0,1,1,20,1,0,0,0.006
Dane,40,1,0.276,0,0,0,1,1,1,20,0,0,0,0.006
Rosa,59,0,0.976,0,0,1,0,0,1,20,0,0,0,0.006
Terence,62,1,0.12,1,0,1,0,0,1,20,1,0,0,0.006
Greg,42,1,0.907,0,1,0,0,0,1,20,0,0,0,0.006
Mj,23,1,0.297,0,0,0,0,1,1,20,0,0,0,0.006
Myra,20,0,0.272,0,0,0,0,0,1,20,0,0,0,0.006
Nery,47,0,0.269,1,1,1,1,1,1,20,0,0,0,0.006
Tomas,62,1,0.713,1,0,0,0,1,1,20,1,0,0,0.006
Isabelle,65,0,0.283,1,0,1,0,0,1,20,0,0,0,0.006
Rosalba,47,0,0.405,1,0,1,0,1,1,20,0,0,0,0.006
Lynn,34,0,0.846,0,0,0,1,1,1,20,1,0,0,0.006
Matthew,22,1,0.96,1,0,0,1,1,1,20,0,0,0,0.006
Zak,38,1,0.125,0,1,1,1,0,1,20,0,0,0,0.006
Louis,57,1,0.747,1,1,0,0,1,1,20,0,0,0,0.006
Rey,51,1,0.635,1,1,0,0,0,1,20,0,0,0,0.006
Kirsten,32,0,0.466,1,1,1,0,0,1,20,0,0,0,0.006
Mel,58,0,0.549,0,1,1,0,1,1,20,1,0,0,0.006
Cora,23,0,0.031,0,0,1,0,0,1,20,0,0,0,0.006
Millie,45,0,0.264,0,1,0,1,1,1,20,0,0,0,0.006
Emilia,26,0,0.371,0,1,1,1,1,1,20,0,0,0,0.006
Vladimir,44,1,0.51,0,1,1,1,1,1,20,0,0,0,0.006
Lawrence,36,1,0.688,1,0,0,1,1,1,20,0,0,0,0.006
Jorge,63,1,0.984,0,1,1,0,1,1,20,0,0,0,0.006
Juanita,62,0,0.743,0,0,0,1,1,1,20,1,0,0,0.006
Ismael,19,1,0.775,0,1,0,0,0,1,20,0,0,0,0.006
Bernard,51,1,0.568,1,1,0,1,1,1,20,0,0,0,0.006
Valeria,42,0,0.681,1,0,1,0,0,1,20,1,0,0,0.006
Leanne,40,0,0.156,1,0,1,0,0,1,20,1,0,0,0.006
Steph,53,0,0.427,1,1,1,1,1,1,20,0,0,0,0.006
Kara,40,0,0.654,0,0,1,1,0,1,20,1,0,0,0.006
Rosita,29,0,0.326,0,0,1,0,0,1,20,1,0,0,0.006
Edwin,51,1,0.86,0,1,0,0,1,1,20,0,0,0,0.006
Mario,27,1,0.959,1,0,0,1,1,1,20,0,0,0,0.006
Nikki,19,0,0.821,1,1,0,0,1,1,20,0,0,0,0.006
Clinton,31,1,0.279,0,0,1,0,1,1,20,0,0,0,0.006
Yanet,49,0,0.298,0,1,1,1,1,1,20,0,0,0,0.006
Randy,43,1,0.868,0,0,0,1,0,1,20,1,0,0,0.006
